,close_sma,trend_sma_slow,trend_ema_fast,trend_ema_slow,volatility_atr,momentum_rsi,volume_vpt
50,-2.2779609455856735,-2.3143424117402516,-2.2882950368168546,-2.3022040465565716,0.8231047797526796,-0.03764100571505123,0.009158098358631747
51,-2.2767077116759986,-2.310676221127996,-2.2867774871165407,-2.3007199664970854,0.7323174872231586,0.12952839276139014,0.08444639565622362
52,-2.275454477766324,-2.30791049829409,-2.2854934066008914,-2.2993458182938573,0.5241868167752911,0.12952839276139014,0.14921580728510306
53,-2.277125456876034,-2.3024433718648516,-2.28131803650673,-2.2965834378157286,0.47478420978195357,0.3194002522991128,0.04026338308425305
54,-2.2737835003470552,-2.29729784110792,-2.281646081836682,-2.295888204527743,0.46480062421711466,0.041553514174671326,0.022484339305259737
55,-2.2746189890566897,-2.2927311824570316,-2.2816662548514097,-2.295120301373248,0.29491457581524455,0.05895556999230355,-0.012003618197126469
56,-2.2675173324891276,-2.288164523806148,-2.2767926604026756,-2.2920500800105024,0.34888960361465277,0.37973540068677014,0.28313403897466777
57,-2.2696060551084365,-2.2865565454446,-2.2752428835781138,-2.2904489667283916,0.3055237821919857,0.1788448637946204,-0.04260758522694965
58,-2.264593119469748,-2.284819928605912,-2.2734167263514844,-2.2887181171729787,0.1630583537379885,0.21431381776347308,-0.3165391190009029
59,-2.2608334194311697,-2.280960780538216,-2.2723863239963333,-2.287363815952908,0.03483946812939098,0.1706600887109256,0.0012273627693326346
60,-2.2608334194311697,-2.2775518663596905,-2.26894041121761,-2.284868149065742,0.06885035672980819,0.36256046963033334,0.029911103233892487
61,-2.2566559741925514,-2.274979100981225,-2.2660246388663823,-2.2825573463924393,-0.07293360066872451,0.36256046963033334,0.03204202209019873
62,-2.2537317628636075,-2.272213378147314,-2.263814849638206,-2.2805418824136523,-0.028145405188495738,0.3360674854788626,-0.011414861514524853
63,-2.2570737177021556,-2.273371122359409,-2.266320885342085,-2.280786575231615,0.21903648861178326,-0.09282015222141445,-0.28024145888386587
64,-2.265428608179392,-2.271827463236434,-2.2689561846973625,-2.2812614799128212,0.0852197895158065,-0.14053187501446984,-0.27009581804177835
65,-2.275872221275938,-2.2706053997857665,-2.2724730703140166,-2.2823220486074858,-0.0007365254483567346,-0.26271336600081496,-0.025279960670160168
66,-2.2942529813401213,-2.2722133781473093,-2.280596964330689,-2.2857874252100823,0.09429654822277167,-0.7027896587010497,-0.21429065473217462
67,-2.303025617017393,-2.275300696653518,-2.285926607764306,-2.288251096482949,0.07639007884624156,-0.5315660909010373,-0.1609993769356565
68,-2.3155579527332484,-2.278966887526052,-2.293267743720041,-2.2918981264920237,0.5084980063657265,-0.7602463256576835,-1.15253666611079
69,-2.3176466753525578,-2.278966887526052,-2.294331406418468,-2.2927916375780777,0.5526076268554465,-0.2193119848457801,-1.1616188384398898
70,-2.3155579527332484,-2.278645291853744,-2.2978054625645807,-2.2948606469337487,0.5348416995832251,-0.4360665387854354,-0.312388121082867
71,-2.3084562961656863,-2.2781307387260012,-2.296111787372957,-2.294541364539872,0.5533311257673907,-0.002873306237074561,-0.031834391693280964
72,-2.3001014056884492,-2.2787739300706162,-2.2967379048940115,-2.295239080214976,0.4550424379072339,-0.18349221730545132,0.2731739259972839
73,-2.3021901283077586,-2.279738717087539,-2.298554713574008,-2.2965059553854714,0.3895684438168973,-0.29510811047958474,-0.06966536654702558
74,-2.303025617017393,-2.2811537379936464,-2.301893836721977,-2.2985481668434486,0.38810643484853063,-0.4501470056359599,-0.10936765185976506
75,-2.31138050749463,-2.2837908226106847,-2.304719248616411,-2.300439103378612,0.21439686963812551,-0.4501470056359599,-0.06728045417473724
76,-2.3197353979718667,-2.2852058435167826,-2.309169209056439,-2.303183318062085,0.15000160739089508,-0.6343661740830028,-0.039834535696239584
77,-2.3260015658297943,-2.2873283750060636,-2.312934560198002,-2.305724257583816,0.00010252492625362914,-0.6343661740830028,-0.039834535696239584
78,-2.3335209675973965,-2.2900940978399693,-2.318694660411381,-2.3093186636391865,-0.008384542120624477,-0.8658642428548002,-0.14520848129689903
79,-2.3410403693649986,-2.2936316502353624,-2.323568591361163,-2.312646817394162,-0.03900877395353531,-0.8658642428548002,-0.14520848129689903
80,-2.345217814603617,-2.296204415613828,-2.327692686780213,-2.3157284412413603,-0.02059888612862995,-0.8658642428548002,-6.879799320877392e-05
81,-2.3485597711326007,-2.298712862013999,-2.330667499416699,-2.318333459900723,-0.11895915851215393,-0.7824734761950531,0.007860498118574243
82,-2.3464710485132914,-2.302250414409392,-2.332412438203486,-2.3203730088316608,-0.1500188179443562,-0.6543613164141119,0.029524442247525217
